section,category,subcategory,brand_a,brand_b,trans_ab,trans_ab_pm,avg_qty_a_when_pair,avg_qty_b_when_pair
SANITARY ADULT,5512 - LADIES PANTY,5512A - LADIES PANTIES,ALFAMART,SCORLINES,7,2.3333333333333333,1.00000000000000000000,1.8000000000000000
SANITARY ADULT,5516 - MEN UNDERWEAR,5516A - MENS T-SHIRT UNDERWEAR,ALFAMART,SCORLINES,2,0.66666666666666666667,1.5000000000000000,1.00000000000000000000
SANITARY ADULT,5516 - MEN UNDERWEAR,5516C - MENS PANTS UNDERWEAR,ALFA,GTMAN,5,1.6666666666666667,1.2857142857142857,1.00000000000000000000
SANITARY ADULT,5721 - TOWEL,5721B - TOWEL,ALFAMART,LOVELY TERRY,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
SNACK,2211 - PEANUTS,2211A - PEANUTS 10-49G,TONG GARDEN,YAVA,3,1.00000000000000000000,1.00000000000000000000,1.2500000000000000
SNACK,2211 - PEANUTS,2211B - PEANUTS 50-95G,ALFAMART,DUA KELINCI,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
SNACK,2211 - PEANUTS,2211B - PEANUTS 50-95G,ALFAMART,GARUDA,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
SNACK,2211 - PEANUTS,2211B - PEANUTS 50-95G,DUA KELINCI,GARUDA,6,2.0000000000000000,1.00000000000000000000,1.1666666666666667
SNACK,2211 - PEANUTS,2211B - PEANUTS 50-95G,DUA KELINCI,POETRI BALI,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
SNACK,2211 - PEANUTS,2211C - PEANUTS 100-190G,ALFAMART,DUA KELINCI,96,32.0000000000000000,1.2558139534883721,1.1550387596899225
SNACK,2211 - PEANUTS,2211C - PEANUTS 100-190G,ALFAMART,GARUDA,56,18.6666666666666667,1.1323529411764706,1.1176470588235294
SNACK,2211 - PEANUTS,2211C - PEANUTS 100-190G,DUA KELINCI,GARUDA,192,64.0000000000000000,1.2418032786885246,1.1024590163934426
SNACK,2211 - PEANUTS,2211C - PEANUTS 100-190G,MAYASI,TONG GARDEN,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
SNACK,2211 - PEANUTS,2211E - PEANUTS 350-500G,DUA KELINCI,GARUDA,2,0.66666666666666666667,1.5000000000000000,1.00000000000000000000
SNACK,2212 - POTATOES,2212A - POTATOES 10-50G,CHITATO,JACK'N JILL,13,4.3333333333333333,1.0769230769230769,1.0769230769230769
SNACK,2212 - POTATOES,2212A - POTATOES 10-50G,CHITATO,LAY'S,17,5.6666666666666667,1.2105263157894737,1.4210526315789474
SNACK,2212 - POTATOES,2212A - POTATOES 10-50G,JACK'N JILL,LAY'S,32,10.6666666666666667,1.4000000000000000,1.4000000000000000
SNACK,2212 - POTATOES,2212B - POTATOES 54-85G,CHITATO,CHITATO LITE,342,114.0000000000000000,1.1621621621621622,1.2004504504504505
SNACK,2212 - POTATOES,2212B - POTATOES 54-85G,CHITATO,GARUDA,6,2.0000000000000000,1.1250000000000000,1.1250000000000000
SNACK,2212 - POTATOES,2212B - POTATOES 54-85G,CHITATO,JACK'N JILL,81,27.0000000000000000,1.1775700934579439,1.3738317757009346
SNACK,2212 - POTATOES,2212B - POTATOES 54-85G,CHITATO,JAPOTA,157,52.3333333333333333,1.2067307692307692,1.3221153846153846
SNACK,2212 - POTATOES,2212B - POTATOES 54-85G,CHITATO,LAY'S,70,23.3333333333333333,1.0760869565217391,1.0326086956521739
SNACK,2212 - POTATOES,2212B - POTATOES 54-85G,CHITATO,POTABEE,90,30.0000000000000000,1.3245614035087719,1.1666666666666667
SNACK,2212 - POTATOES,2212B - POTATOES 54-85G,CHITATO LITE,GARUDA,13,4.3333333333333333,1.1538461538461538,1.00000000000000000000
SNACK,2212 - POTATOES,2212B - POTATOES 54-85G,CHITATO LITE,JACK'N JILL,62,20.6666666666666667,1.1857142857142857,1.2428571428571429
SNACK,2212 - POTATOES,2212B - POTATOES 54-85G,CHITATO LITE,JAPOTA,104,34.6666666666666667,1.1788617886178862,1.2926829268292683
SNACK,2212 - POTATOES,2212B - POTATOES 54-85G,CHITATO LITE,LAY'S,39,13.0000000000000000,1.1020408163265306,1.0816326530612245
SNACK,2212 - POTATOES,2212B - POTATOES 54-85G,CHITATO LITE,POTABEE,69,23.0000000000000000,1.2857142857142857,1.2380952380952381
SNACK,2212 - POTATOES,2212B - POTATOES 54-85G,GARUDA,JACK'N JILL,15,5.0000000000000000,1.00000000000000000000,1.1333333333333333
SNACK,2212 - POTATOES,2212B - POTATOES 54-85G,GARUDA,JAPOTA,34,11.3333333333333333,1.1590909090909091,1.0454545454545455
SNACK,2212 - POTATOES,2212B - POTATOES 54-85G,GARUDA,LAY'S,7,2.3333333333333333,1.00000000000000000000,1.00000000000000000000
SNACK,2212 - POTATOES,2212B - POTATOES 54-85G,GARUDA,POTABEE,17,5.6666666666666667,1.1764705882352941,1.0588235294117647
SNACK,2212 - POTATOES,2212B - POTATOES 54-85G,JACK'N JILL,JAPOTA,96,32.0000000000000000,1.1946902654867257,1.2035398230088496
SNACK,2212 - POTATOES,2212B - POTATOES 54-85G,JACK'N JILL,LAY'S,27,9.0000000000000000,1.1000000000000000,1.00000000000000000000
SNACK,2212 - POTATOES,2212B - POTATOES 54-85G,JACK'N JILL,POTABEE,57,19.0000000000000000,1.0447761194029851,1.00000000000000000000
SNACK,2212 - POTATOES,2212B - POTATOES 54-85G,JAPOTA,LAY'S,61,20.3333333333333333,1.0735294117647059,1.0294117647058824
SNACK,2212 - POTATOES,2212B - POTATOES 54-85G,JAPOTA,POTABEE,117,39.0000000000000000,1.2564102564102564,1.1987179487179487
SNACK,2212 - POTATOES,2212B - POTATOES 54-85G,LAY'S,POTABEE,28,9.3333333333333333,1.00000000000000000000,1.0645161290322581
SNACK,2212 - POTATOES,2212C - POTATOES 100-200G,CHITATO,CHITATO LITE,197,65.6666666666666667,1.0609137055837563,1.0710659898477157
SNACK,2212 - POTATOES,2212C - POTATOES 100-200G,CHITATO,JACK'N JILL,68,22.6666666666666667,1.0724637681159420,1.0579710144927536
SNACK,2212 - POTATOES,2212C - POTATOES 100-200G,CHITATO,JAPOTA,20,6.6666666666666667,1.0500000000000000,1.2000000000000000
SNACK,2212 - POTATOES,2212C - POTATOES 100-200G,CHITATO,POTABEE,15,5.0000000000000000,1.0625000000000000,1.00000000000000000000
SNACK,2212 - POTATOES,2212C - POTATOES 100-200G,CHITATO LITE,JACK'N JILL,68,22.6666666666666667,1.0289855072463768,1.0289855072463768
SNACK,2212 - POTATOES,2212C - POTATOES 100-200G,CHITATO LITE,JAPOTA,14,4.6666666666666667,1.0714285714285714,1.0714285714285714
SNACK,2212 - POTATOES,2212C - POTATOES 100-200G,CHITATO LITE,POTABEE,12,4.0000000000000000,1.00000000000000000000,1.00000000000000000000
SNACK,2212 - POTATOES,2212C - POTATOES 100-200G,JACK'N JILL,JAPOTA,42,14.0000000000000000,1.00000000000000000000,1.0238095238095238
SNACK,2212 - POTATOES,2212C - POTATOES 100-200G,JACK'N JILL,POTABEE,26,8.6666666666666667,1.0588235294117647,1.1764705882352941
SNACK,2212 - POTATOES,2212C - POTATOES 100-200G,JAPOTA,POTABEE,25,8.3333333333333333,1.1481481481481481,1.1111111111111111
SNACK,2212 - POTATOES,2212D - POTATOES CAN,CHITATO LITE,LAY'S,4,1.3333333333333333,1.00000000000000000000,1.00000000000000000000
SNACK,2212 - POTATOES,2212D - POTATOES CAN,CHITATO LITE,MR.POTATO,6,2.0000000000000000,1.1428571428571429,1.00000000000000000000
SNACK,2212 - POTATOES,2212D - POTATOES CAN,CHITATO LITE,PRINGLES,14,4.6666666666666667,1.00000000000000000000,1.00000000000000000000
SNACK,2212 - POTATOES,2212D - POTATOES CAN,LAY'S,MR.POTATO,16,5.3333333333333333,1.1111111111111111,1.1111111111111111
SNACK,2212 - POTATOES,2212D - POTATOES CAN,LAY'S,PRINGLES,30,10.0000000000000000,1.2307692307692308,1.2564102564102564
SNACK,2212 - POTATOES,2212D - POTATOES CAN,MR.POTATO,PRINGLES,59,19.6666666666666667,1.4337349397590361,1.5903614457831325
SNACK,2213 - EXTRUDED & PELLET,2213B - EXTRUDED & PELLET 20-49G,FRENCH FRIES 2000,GEMEZ,53,17.6666666666666667,1.2075471698113208,2.1132075471698113
SNACK,2213 - EXTRUDED & PELLET,2213B - EXTRUDED & PELLET 20-49G,FRENCH FRIES 2000,KRICE,3,1.00000000000000000000,1.3333333333333333,1.00000000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213B - EXTRUDED & PELLET 20-49G,FRENCH FRIES 2000,SMAX,22,7.3333333333333333,1.4090909090909091,1.5454545454545455
SNACK,2213 - EXTRUDED & PELLET,2213B - EXTRUDED & PELLET 20-49G,FRENCH FRIES 2000,TARO,74,24.6666666666666667,1.3076923076923077,1.1923076923076923
SNACK,2213 - EXTRUDED & PELLET,2213B - EXTRUDED & PELLET 20-49G,GEMEZ,KRICE,12,4.0000000000000000,3.5833333333333333,1.0833333333333333
SNACK,2213 - EXTRUDED & PELLET,2213B - EXTRUDED & PELLET 20-49G,GEMEZ,SMAX,17,5.6666666666666667,2.0588235294117647,1.2352941176470588
SNACK,2213 - EXTRUDED & PELLET,2213B - EXTRUDED & PELLET 20-49G,GEMEZ,TARO,44,14.6666666666666667,2.3777777777777778,1.2000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213B - EXTRUDED & PELLET 20-49G,KRICE,SMAX,4,1.3333333333333333,1.00000000000000000000,1.7500000000000000
SNACK,2213 - EXTRUDED & PELLET,2213B - EXTRUDED & PELLET 20-49G,KRICE,TARO,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213B - EXTRUDED & PELLET 20-49G,SMAX,TARO,31,10.3333333333333333,1.7179487179487179,1.2564102564102564
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,ALFAMART,CEM-CEM,38,12.6666666666666667,1.0243902439024390,1.00000000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,ALFAMART,CHEETOS,69,23.0000000000000000,1.1566265060240964,1.3734939759036145
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,ALFAMART,CHIKI,122,40.6666666666666667,1.0884353741496599,1.1836734693877551
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,ALFAMART,DUA KELINCI,68,22.6666666666666667,1.1500000000000000,1.1125000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,ALFAMART,FRENCH FRIES 2000,46,15.3333333333333333,1.1400000000000000,1.1400000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,ALFAMART,GARUDA,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,ALFAMART,GERY,9,3.0000000000000000,1.1111111111111111,1.1111111111111111
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,ALFAMART,GURIBEE,51,17.0000000000000000,1.1269841269841270,1.1269841269841270
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,ALFAMART,JACK'N JILL,17,5.6666666666666667,1.3333333333333333,1.7222222222222222
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,ALFAMART,JETZ,61,20.3333333333333333,1.1639344262295082,1.1639344262295082
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,ALFAMART,KRISBEE,24,8.0000000000000000,1.1250000000000000,1.5833333333333333
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,ALFAMART,MONDE,47,15.6666666666666667,1.1372549019607843,1.1764705882352941
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,ALFAMART,OISHI,38,12.6666666666666667,1.1860465116279070,1.3720930232558140
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,ALFAMART,QTELA,8,2.6666666666666667,1.1250000000000000,1.3750000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,ALFAMART,TARO,26,8.6666666666666667,1.1764705882352941,1.3235294117647059
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,ALFAMART,TIC TIC,11,3.6666666666666667,1.4545454545454545,1.0909090909090909
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,ALFAMART,TWISTKO,9,3.0000000000000000,1.2000000000000000,1.1000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,ALFAMART,WONHAE,56,18.6666666666666667,1.1333333333333333,1.0666666666666667
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,AMERO,CEM-CEM,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,BIN BIN,KONGBAP,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,BIN BIN,KRICE,2,0.66666666666666666667,1.00000000000000000000,2.0000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,BIN BIN,PAMMA,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,BIN BIN,SHINMAI,2,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,BONCABE,CHIKI,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,BONCABE,FRENCH FRIES 2000,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,BONCABE,GARUDA,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,BONCABE,JACK'N JILL,2,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,BONCABE,QTELA,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,BONCABE,TARO,1,0.50000000000000000000,1.00000000000000000000,1.5000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,BONCABE,TWISTKO,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,BONCABE,WONHAE,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CEM-CEM,CHEETOS,21,7.0000000000000000,1.0416666666666667,1.2083333333333333
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CEM-CEM,CHIKI,53,17.6666666666666667,1.0491803278688525,1.0819672131147541
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CEM-CEM,DUA KELINCI,19,6.3333333333333333,1.2222222222222222,1.1851851851851852
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CEM-CEM,FRENCH FRIES 2000,34,11.3333333333333333,1.1944444444444444,1.0833333333333333
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CEM-CEM,GARUDA,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CEM-CEM,GERY,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CEM-CEM,GURIBEE,41,13.6666666666666667,1.0526315789473684,1.0877192982456140
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CEM-CEM,JACK'N JILL,9,3.0000000000000000,1.1000000000000000,1.2000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CEM-CEM,JETZ,23,7.6666666666666667,1.0833333333333333,1.0416666666666667
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CEM-CEM,KRISBEE,9,3.0000000000000000,1.00000000000000000000,1.4444444444444444
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CEM-CEM,MONDE,17,5.6666666666666667,1.00000000000000000000,1.1904761904761905
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CEM-CEM,OISHI,25,8.3333333333333333,1.2692307692307692,1.1153846153846154
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CEM-CEM,QTELA,6,2.0000000000000000,1.00000000000000000000,1.4285714285714286
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CEM-CEM,TARO,29,9.6666666666666667,1.1250000000000000,1.3000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CEM-CEM,TIC TIC,11,3.6666666666666667,1.0909090909090909,1.00000000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CEM-CEM,TWISTKO,4,1.3333333333333333,1.00000000000000000000,1.00000000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CEM-CEM,WONHAE,39,13.0000000000000000,1.0465116279069767,1.1860465116279070
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CEM-CEM,YAVA,1,0.50000000000000000000,2.0000000000000000,3.0000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHEETOS,CHIKI,252,84.0000000000000000,1.3526011560693642,1.2716763005780347
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHEETOS,DUA KELINCI,59,19.6666666666666667,1.4642857142857143,1.2976190476190476
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHEETOS,FRENCH FRIES 2000,82,27.3333333333333333,1.3510638297872340,1.2553191489361702
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHEETOS,GARUDA,13,4.3333333333333333,1.2142857142857143,1.2857142857142857
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHEETOS,GERY,9,3.0000000000000000,1.4000000000000000,1.3000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHEETOS,GURIBEE,67,22.3333333333333333,1.4705882352941176,1.2647058823529412
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHEETOS,JACK'N JILL,24,8.0000000000000000,1.4838709677419355,1.5483870967741935
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHEETOS,JETZ,103,34.3333333333333333,1.3250000000000000,1.2250000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHEETOS,KRISBEE,14,4.6666666666666667,1.7333333333333333,1.8000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHEETOS,MONDE,69,23.0000000000000000,1.4415584415584416,1.1948051948051948
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHEETOS,OISHI,61,20.3333333333333333,1.3378378378378378,1.1756756756756757
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHEETOS,QTELA,18,6.0000000000000000,1.2916666666666667,1.1250000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHEETOS,TARO,56,18.6666666666666667,1.4634146341463415,1.3292682926829268
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHEETOS,TIC TIC,9,3.0000000000000000,1.00000000000000000000,1.1111111111111111
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHEETOS,TWISTKO,12,4.0000000000000000,1.3076923076923077,1.1538461538461538
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHEETOS,WONHAE,104,34.6666666666666667,1.3583333333333333,1.0916666666666667
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHEETOS,YAVA,3,1.00000000000000000000,1.6666666666666667,1.00000000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHIKI,DUA KELINCI,153,51.0000000000000000,1.2736318407960199,1.3283582089552239
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHIKI,FRENCH FRIES 2000,206,68.6666666666666667,1.2573839662447257,1.1434599156118143
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHIKI,GARUDA,24,8.0000000000000000,1.2083333333333333,1.1666666666666667
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHIKI,GERY,21,7.0000000000000000,1.1818181818181818,1.0454545454545455
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHIKI,GURIBEE,162,54.0000000000000000,1.3248945147679325,1.3248945147679325
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHIKI,JACK'N JILL,44,14.6666666666666667,1.6065573770491803,1.5081967213114754
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHIKI,JETZ,242,80.6666666666666667,1.2105263157894737,1.1649122807017544
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHIKI,KRISBEE,26,8.6666666666666667,1.1333333333333333,1.4333333333333333
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHIKI,MONDE,158,52.6666666666666667,1.2291666666666667,1.1666666666666667
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHIKI,OISHI,110,36.6666666666666667,1.1353383458646617,1.0225563909774436
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHIKI,QTELA,42,14.0000000000000000,1.0769230769230769,1.1538461538461538
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHIKI,TARO,181,60.3333333333333333,1.3104838709677419,1.3467741935483871
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHIKI,TIC TIC,29,9.6666666666666667,1.1333333333333333,1.00000000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHIKI,TWISTKO,34,11.3333333333333333,1.2105263157894737,1.2105263157894737
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHIKI,WONHAE,184,61.3333333333333333,1.1990291262135922,1.1019417475728155
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,CHIKI,YAVA,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
SNACK,2213 - EXTRUDED & PELLET,2213C - EXTRUDED & PELLET 50-95G,DUA KELINCI,FRENCH FRIES 2000,101,33.6666666666666667,1.2095238095238095,1.1904761904761905
